#{"t_start": 1730994563.2698402, "env_id": "None"}
r,l,t
-1000.0,1,10.746612
-1000.0,1,10.74805
-1000.0,1,10.749703
-1000.0,1,10.751329
-1000.0,1,10.752805
-1000.0,1,10.754515
-1000.0,1,10.755982
-1000.0,1,10.757559
-1000.0,1,10.759034
-1000.0,1,10.760442
-1000.0,1,10.761781
-1000.0,1,10.763269
-1000.0,1,10.764934
-1000.0,1,10.766705
-1000.0,1,10.768464
-1000.0,1,10.770185
-1000.0,1,10.771768
-1000.0,1,10.773233
-1000.0,1,10.774748
-1000.0,1,10.776429
-1000.0,1,10.77782
-1000.0,1,10.779221
-1000.0,1,10.780535
-1000.0,1,10.782065
-1000.0,1,10.783856
-1000.0,1,10.785438
-1000.0,1,10.787098
-1000.0,1,10.788905
-1000.0,1,10.790996
-1000.0,1,10.79337
-1000.0,1,10.795191
-1000.0,1,10.796773
-1000.0,1,10.798191
-1000.0,1,10.799612
-1000.0,1,10.801782
-1000.0,1,10.803598
-1000.0,1,10.805183
-1000.0,1,10.806807
-1000.0,1,10.808998
-1000.0,1,10.811136
-1000.0,1,10.813395
-1000.0,1,10.815181
-1000.0,1,10.816839
-1000.0,1,10.818573
-1000.0,1,10.820341
-1000.0,1,10.822048
-1000.0,1,10.823511
-1000.0,1,10.825561
-1000.0,1,10.827681
-1000.0,1,10.829968
-1000.0,1,10.83258
-1000.0,1,10.834738
-1000.0,1,10.836445
-1000.0,1,10.838135
-1000.0,1,10.840175
-1000.0,1,10.841819
-1000.0,1,10.843618
-1000.0,1,10.845506
-1000.0,1,10.847514
-1000.0,1,10.849387
-1000.0,1,10.850995
-1000.0,1,10.852673
-1000.0,1,10.854546
-1000.0,1,10.85625
-1000.0,1,10.858249
-1000.0,1,10.860047
-1000.0,1,10.861796
-1000.0,1,10.863493
-1000.0,1,10.865645
-1000.0,1,10.867401
-1000.0,1,10.869065
-1000.0,1,10.870898
-1000.0,1,10.872621
-1000.0,1,10.874446
-1000.0,1,10.876206
-1000.0,1,10.877852
-1000.0,1,10.879492
-1000.0,1,10.88137
-1000.0,1,10.883402
-1000.0,1,10.88548
-1000.0,1,10.887699
-1000.0,1,10.889585
-1000.0,1,10.891588
-1000.0,1,10.893437
-1000.0,1,10.895098
-1000.0,1,10.897191
-1000.0,1,10.899318
-1000.0,1,10.901141
-1000.0,1,10.902705
-1000.0,1,10.9047
-1000.0,1,10.9063
-1000.0,1,10.907851
-1000.0,1,10.909363
-1000.0,1,10.910862
-1000.0,1,10.912957
-1000.0,1,10.914617
-1000.0,1,10.916417
-1000.0,1,10.918395
-1000.0,1,10.920416
-1000.0,1,10.922463
-1000.0,1,10.923974
-1000.0,1,10.925471
-1000.0,1,10.92694
-1000.0,1,10.928443
-1000.0,1,10.930008
-1000.0,1,10.932234
-1000.0,1,10.933958
-1000.0,1,10.935973
-1000.0,1,10.937711
-1000.0,1,10.939457
-1000.0,1,10.94128
-1000.0,1,10.942995
-1000.0,1,10.944582
-1000.0,1,10.946429
-1000.0,1,10.948639
-1000.0,1,10.950706
-1000.0,1,10.953068
-1000.0,1,10.955022
-1000.0,1,10.95695
-1000.0,1,10.959397
-1000.0,1,10.961462
-1000.0,1,10.963112
-1000.0,1,10.964654
-1000.0,1,10.96632
-1000.0,1,10.967806
-1000.0,1,10.969765
-1000.0,1,10.971674
-1000.0,1,10.973352
-1000.0,1,10.975003
-1000.0,1,10.976821
-1000.0,1,10.97875
-1000.0,1,10.980571
-1000.0,1,10.982689
-1000.0,1,10.984816
-1000.0,1,10.987293
-1000.0,1,10.989674
-1000.0,1,10.992061
-1000.0,1,10.994469
-1000.0,1,10.996795
-1000.0,1,10.999114
-1000.0,1,11.001426
-1000.0,1,11.003682
-1000.0,1,11.005882
-1000.0,1,11.008074
-1000.0,1,11.010687
-1000.0,1,11.013417
-1000.0,1,11.01597
-1000.0,1,11.018328
-1000.0,1,11.020559
-1000.0,1,11.022887
-1000.0,1,11.025133
-1000.0,1,11.02743
-1000.0,1,11.02958
-1000.0,1,11.03192
-1000.0,1,11.03428
-1000.0,1,11.036777
-1000.0,1,11.039859
-1000.0,1,11.042101
-1000.0,1,11.044236
-1000.0,1,11.046332
-1000.0,1,11.048439
-1000.0,1,11.050583
-1000.0,1,11.052681
-1000.0,1,11.054807
-1000.0,1,11.0571
-1000.0,1,11.059344
-1000.0,1,11.061364
-1000.0,1,11.063737
-1000.0,1,11.066041
-1000.0,1,11.068487
-1000.0,1,11.071198
-1000.0,1,11.073694
-1000.0,1,11.076007
-1000.0,1,11.078278
-1000.0,1,11.080457
-1000.0,1,11.082594
-1000.0,1,11.084616
-1000.0,1,11.086757
-1000.0,1,11.088986
-1000.0,1,11.091069
-1000.0,1,11.09315
-1000.0,1,11.095511
-1000.0,1,11.097791
-1000.0,1,11.100133
-1000.0,1,11.102516
-1000.0,1,11.104685
-1000.0,1,11.106737
-1000.0,1,11.108622
-1000.0,1,11.110621
-1000.0,1,11.112545
-1000.0,1,11.114979
-1000.0,1,11.117063
-1000.0,1,11.118806
-1000.0,1,11.120432
-1000.0,1,11.12202
-1000.0,1,11.123501
-1000.0,1,11.12519
-1000.0,1,11.127547
-1000.0,1,11.129652
-1000.0,1,11.131359
-1000.0,1,11.13293
-1000.0,1,11.135084
-1000.0,1,11.137238
-1000.0,1,11.139427
-1000.0,1,11.142004
-1000.0,1,11.144885
-1000.0,1,11.147366
-1000.0,1,11.149965
-1000.0,1,11.153057
-1000.0,1,11.155513
-1000.0,1,11.157641
-1000.0,1,11.159958
-1000.0,1,11.162085
-1000.0,1,11.164185
-1000.0,1,11.16614
-1000.0,1,11.168114
-1000.0,1,11.169969
-1000.0,1,11.172101
-1000.0,1,11.17398
-1000.0,1,11.17568
-1000.0,1,11.177288
-1000.0,1,13.019293
-1000.0,1,13.020744
-1000.0,1,13.021882
-1000.0,1,13.022972
-1000.0,1,13.024049
-1000.0,1,13.025421
-1000.0,1,13.026573
-1000.0,1,13.027619
-1000.0,1,13.028638
-1000.0,1,13.030145
-1000.0,1,13.031751
-1000.0,1,13.033385
-1000.0,1,13.035053
-1000.0,1,13.036597
-1000.0,1,13.038182
-1000.0,1,13.039595
-1000.0,1,13.041012
-1000.0,1,13.042567
-1000.0,1,13.044402
-1000.0,1,13.045768
-1000.0,1,13.047413
-1000.0,1,13.049268
-1000.0,1,13.05088
-1000.0,1,13.052154
-1000.0,1,13.053285
-1000.0,1,13.054643
-1000.0,1,13.055921
-1000.0,1,13.057146
-1000.0,1,13.05877
-1000.0,1,13.060495
-1000.0,1,13.06205
-1000.0,1,13.063553
-1000.0,1,13.065263
-1000.0,1,13.067148
-1000.0,1,13.068916
-1000.0,1,13.070402
-1000.0,1,13.071666
-1000.0,1,13.073168
-1000.0,1,13.074385
-1000.0,1,13.075474
-1000.0,1,13.077057
-1000.0,1,13.078797
-1000.0,1,13.080437
-1000.0,1,13.082157
-1000.0,1,13.083917
-1000.0,1,13.085711
-1000.0,1,13.087316
-1000.0,1,13.089024
-1000.0,1,13.090326
-1000.0,1,13.091501
-1000.0,1,13.092826
-1000.0,1,13.093955
-1000.0,1,13.095059
-1000.0,1,13.09692
-1000.0,1,13.098588
-1000.0,1,13.099986
-1000.0,1,13.101257
-1000.0,1,13.102499
-1000.0,1,13.103968
-1000.0,1,13.105912
-1000.0,1,13.108078
-1000.0,1,13.109669
-1000.0,1,13.11122
-1000.0,1,13.11323
-1000.0,1,13.115037
-1000.0,1,13.116771
-1000.0,1,13.118491
-1000.0,1,13.120217
-1000.0,1,13.121948
-1000.0,1,13.123695
-1000.0,1,13.125369
-1000.0,1,13.12696
-1000.0,1,13.128182
-1000.0,1,13.129809
-1000.0,1,13.131857
-1000.0,1,13.133679
-1000.0,1,13.136052
-1000.0,1,13.138471
-1000.0,1,13.140345
-1000.0,1,13.141804
-1000.0,1,13.143297
-1000.0,1,13.144795
-1000.0,1,13.14681
-1000.0,1,13.14882
-1000.0,1,13.150702
-1000.0,1,13.153053
-1000.0,1,13.155451
-1000.0,1,13.157256
-1000.0,1,13.158692
-1000.0,1,13.160151
-1000.0,1,13.161745
-1000.0,1,13.163786
-1000.0,1,13.166037
-1000.0,1,13.168085
-1000.0,1,13.17029
-1000.0,1,13.172692
-1000.0,1,13.174465
-1000.0,1,13.176016
-1000.0,1,13.177558
-1000.0,1,13.179038
-1000.0,1,13.180575
-1000.0,1,13.182498
-1000.0,1,13.184565
-1000.0,1,13.1866
-1000.0,1,13.188899
-1000.0,1,13.190626
-1000.0,1,13.193087
-1000.0,1,13.195348
-1000.0,1,13.198036
-1000.0,1,13.200127
-1000.0,1,13.202491
-1000.0,1,13.204193
-1000.0,1,13.20561
-1000.0,1,13.207043
-1000.0,1,13.208604
-1000.0,1,13.210147
-1000.0,1,13.212374
-1000.0,1,13.214678
-1000.0,1,13.217478
-1000.0,1,13.219487
-1000.0,1,13.221303
-1000.0,1,13.223387
-1000.0,1,13.225522
-1000.0,1,13.227828
-1000.0,1,13.229835
-1000.0,1,13.231312
-1000.0,1,13.23293
-1000.0,1,13.234702
-1000.0,1,13.236868
-1000.0,1,13.238957
-1000.0,1,13.240953
-1000.0,1,13.242974
-1000.0,1,13.24505
-1000.0,1,13.247091
-1000.0,1,13.249098
-1000.0,1,13.250791
-1000.0,1,13.252309
-1000.0,1,13.254353
-1000.0,1,13.25639
-1000.0,1,13.258474
-1000.0,1,13.260313
-1000.0,1,13.262391
-1000.0,1,13.26462
-1000.0,1,13.266818
-1000.0,1,13.268492
-1000.0,1,13.269917
-1000.0,1,13.271496
-1000.0,1,13.27318
-1000.0,1,13.27509
-1000.0,1,13.277191
-1000.0,1,13.278975
-1000.0,1,13.280916
-1000.0,1,13.282784
-1000.0,1,13.284762
-1000.0,1,13.286512
-1000.0,1,13.288649
-1000.0,1,13.290588
-1000.0,1,13.293571
-1000.0,1,13.295736
-1000.0,1,13.297749
-1000.0,1,13.299515
-1000.0,1,13.301557
-1000.0,1,13.303756
-1000.0,1,13.306041
-1000.0,1,13.307856
-1000.0,1,13.309355
-1000.0,1,13.31086
-1000.0,1,13.313033
-1000.0,1,13.315268
-1000.0,1,13.317266
-1000.0,1,13.319038
-1000.0,1,13.321004
-1000.0,1,13.323519
-1000.0,1,13.325634
-1000.0,1,13.327597
-1000.0,1,13.329267
-1000.0,1,13.330665
-1000.0,1,13.332186
-1000.0,1,13.333931
-1000.0,1,13.335279
-1000.0,1,13.336615
-1000.0,1,13.338104
-1000.0,1,13.339612
-1000.0,1,13.341096
-1000.0,1,13.342675
-1000.0,1,13.34429
-1000.0,1,13.346771
-1000.0,1,13.348279
-1000.0,1,13.349901
-1000.0,1,13.351343
-1000.0,1,13.352914
-1000.0,1,13.354424
-1000.0,1,13.356129
-1000.0,1,13.357579
-1000.0,1,13.35904
-1000.0,1,13.36145
-1000.0,1,13.363472
-1000.0,1,13.365329
-1000.0,1,13.367071
-1000.0,1,13.368727
-1000.0,1,13.370397
-1000.0,1,13.37213
-1000.0,1,13.373834
-1000.0,1,13.375583
-1000.0,1,13.377653
-1000.0,1,13.379565
-1000.0,1,13.381373
-1000.0,1,13.383084
-1000.0,1,13.384812
-1000.0,1,13.386616
-1000.0,1,13.388257
-1000.0,1,13.389984
-1000.0,1,13.392366
-1000.0,1,13.395121
-1000.0,1,13.39766
-1000.0,1,13.399687
-1000.0,1,13.401652
-1000.0,1,13.403427
-1000.0,1,13.405217
-1000.0,1,13.407088
-1000.0,1,13.409086
-1000.0,1,13.410707
-1000.0,1,13.413279
-1000.0,1,13.415872
-1000.0,1,13.417627
-1000.0,1,13.419275
-1000.0,1,13.420962
-1000.0,1,13.422863
-1000.0,1,13.424757
-1000.0,1,13.426769
-1000.0,1,13.428521
-1000.0,1,13.430367
-1000.0,1,13.432417
-1000.0,1,13.434843
-1000.0,1,13.437497
-1000.0,1,13.439333
-1000.0,1,13.441324
-1000.0,1,13.443342
-1000.0,1,13.445592
-1000.0,1,13.447476
-1000.0,1,13.449659
-1000.0,1,13.451052
-1000.0,1,13.452513
-1000.0,1,13.454301
-1000.0,1,13.456059
-1000.0,1,13.457812
-1000.0,1,13.45966
-1000.0,1,13.461535
-1000.0,1,13.463851
-1000.0,1,13.466
-1000.0,1,13.467404
-1000.0,1,13.468859
-1000.0,1,13.470167
-1000.0,1,13.471706
-1000.0,1,13.473808
-1000.0,1,13.475778
-1000.0,1,13.478118
-1000.0,1,13.480499
-1000.0,1,13.48208
-1000.0,1,13.483603
-1000.0,1,13.485167
-1000.0,1,13.486551
-1000.0,1,13.488119
-1000.0,1,13.489856
-1000.0,1,13.491624
-1000.0,1,13.493867
-1000.0,1,13.49552
-1000.0,1,13.49746
-1000.0,1,13.498943
-1000.0,1,13.500288
-1000.0,1,13.501793
-1000.0,1,13.503143
-1000.0,1,13.504495
-1000.0,1,13.506359
-1000.0,1,13.508522
-1000.0,1,13.510535
-1000.0,1,13.512078
-1000.0,1,13.51349
-1000.0,1,13.51526
-1000.0,1,13.516943
-1000.0,1,13.518596
-1000.0,1,13.520289
-1000.0,1,13.521984
-1000.0,1,13.523977
-1000.0,1,13.52627
-1000.0,1,13.528042
-1000.0,1,13.530173
-1000.0,1,13.531536
-1000.0,1,13.533086
-1000.0,1,13.534342
-1000.0,1,13.535547
-1000.0,1,13.536743
-1000.0,1,13.538007
-1000.0,1,13.539665
-1000.0,1,13.541149
-1000.0,1,13.542784
-1000.0,1,13.545233
-1000.0,1,13.547039
-1000.0,1,13.54836
-1000.0,1,13.549767
-1000.0,1,13.551049
-1000.0,1,13.552321
-1000.0,1,13.55401
-1000.0,1,13.555539
-1000.0,1,13.556987
-1000.0,1,13.558503
-1000.0,1,13.560428
-1000.0,1,13.562861
-1000.0,1,13.564349
-1000.0,1,13.565839
-1000.0,1,13.567441
-1000.0,1,13.56901
-1000.0,1,13.570324
-1000.0,1,13.571657
-1000.0,1,13.573828
-1000.0,1,13.576202
-1000.0,1,13.578044
-1000.0,1,13.579755
-1000.0,1,13.581292
-1000.0,1,13.582652
-1000.0,1,13.583962
-1000.0,1,13.585381
-1000.0,1,13.586811
-1000.0,1,13.588207
-1000.0,1,13.589901
-1000.0,1,13.592322
-1000.0,1,13.594298
-1000.0,1,13.595725
-1000.0,1,13.598032
-1000.0,1,13.60008
-1000.0,1,13.601625
-1000.0,1,13.603145
-1000.0,1,13.604658
-1000.0,1,13.606184
-1000.0,1,13.607526
-1000.0,1,13.608975
-1000.0,1,13.610659
-1000.0,1,13.612995
-1000.0,1,13.615214
-1000.0,1,13.617497
-1000.0,1,13.61942
-1000.0,1,13.620892
-1000.0,1,13.622698
-1000.0,1,13.624502
-1000.0,1,13.626049
-1000.0,1,13.628104
-1000.0,1,13.629732
-1000.0,1,13.631257
-1000.0,1,13.632815
-1000.0,1,13.634426
-1000.0,1,13.635849
-1000.0,1,13.637242
-1000.0,1,13.638573
-1000.0,1,13.639858
-1000.0,1,13.641897
-1000.0,1,13.643798
-1000.0,1,13.645475
-1000.0,1,13.647317
-1000.0,1,13.649956
-1000.0,1,13.651662
-1000.0,1,13.653193
-1000.0,1,13.654519
-1000.0,1,13.655927
-1000.0,1,13.657619
-1000.0,1,13.659535
-1000.0,1,13.662017
-1000.0,1,13.663664
-1000.0,1,13.665524
-1000.0,1,13.66697
-1000.0,1,13.668279
-1000.0,1,13.669575
-1000.0,1,13.670968
-1000.0,1,13.672503
-1000.0,1,13.674029
-1000.0,1,13.67554
-1000.0,1,13.678017
-1000.0,1,13.679627
-1000.0,1,13.68145
-1000.0,1,13.682912
-1000.0,1,13.684338
-1000.0,1,13.685664
-1000.0,1,13.686937
-1000.0,1,13.688481
-1000.0,1,13.690398
-1000.0,1,13.69276
-1000.0,1,13.694582
-1000.0,1,13.696379
-1000.0,1,13.698134
-1000.0,1,13.699574
-1000.0,1,13.70091
-1000.0,1,13.702387
-1000.0,1,13.703799
-1000.0,1,13.705242
-1000.0,1,13.70668
-1000.0,1,13.708378
-1000.0,1,13.71075
-1000.0,1,13.712451
-1000.0,1,13.714187
-1000.0,1,13.715892
-1000.0,1,13.717308
-1000.0,1,13.718597
-1000.0,1,13.719858
-1000.0,1,13.72144
-1000.0,1,13.723121
-1000.0,1,13.725025
-1000.0,1,13.727654
-1000.0,1,13.72918
-1000.0,1,13.730841
-1000.0,1,13.732375
-1000.0,1,13.733812
-1000.0,1,13.735321
-1000.0,1,13.736949
-1000.0,1,13.738379
-1000.0,1,13.739842
-1000.0,1,13.741488
-1000.0,1,13.743802
-1000.0,1,13.745934
-1000.0,1,13.74869
-1000.0,1,13.75122
-1000.0,1,13.753918
-1000.0,1,13.755326
-1000.0,1,13.757032
-1000.0,1,13.758353
-1000.0,1,13.759775
-1000.0,1,13.761903
-1000.0,1,13.76371
-1000.0,1,13.765348
-1000.0,1,13.767045
-1000.0,1,13.768739
-1000.0,1,13.77019
-1000.0,1,13.771345
-1000.0,1,13.7726
-1000.0,1,13.774132
-1000.0,1,13.775913
-1000.0,1,13.777464
-1000.0,1,13.779377
-1000.0,1,13.781037
-1000.0,1,13.782577
-1000.0,1,13.783992
-1000.0,1,13.785494
-1000.0,1,13.786771
-1000.0,1,13.78836
-1000.0,1,13.789788
-1000.0,1,13.791595
-1000.0,1,13.793411
-1000.0,1,13.794684
-1000.0,1,13.795816
-1000.0,1,13.797195
-1000.0,1,13.798468
-1000.0,1,13.79975
-1000.0,1,13.80122
-1000.0,1,13.802803
-1000.0,1,13.804021
-1000.0,1,13.805184
-1000.0,1,13.806679
-1000.0,1,13.808536
-1000.0,1,13.811221
-1000.0,1,13.81376
-1000.0,1,13.815276
-1000.0,1,13.816669
-1000.0,1,13.818206
-1000.0,1,13.819589
-1000.0,1,13.82084
-1000.0,1,13.822068
-1000.0,1,13.823569
-1000.0,1,13.825374
-1000.0,1,13.82714
-1000.0,1,13.829826
-1000.0,1,13.831666
-1000.0,1,13.833461
-1000.0,1,13.834865
-1000.0,1,13.83616
-1000.0,1,13.837428
-1000.0,1,13.838851
-1000.0,1,13.840614
-1000.0,1,13.842658
-1000.0,1,13.844978
-1000.0,1,13.847031
-1000.0,1,13.848889
-1000.0,1,13.850814
-1000.0,1,13.852689
-1000.0,1,13.854341
-1000.0,1,13.856099
-1000.0,1,13.858183
-1000.0,1,13.859781
-1000.0,1,13.861074
-1000.0,1,13.862487
-1000.0,1,13.864355
-1000.0,1,13.866367
-1000.0,1,13.868196
-1000.0,1,13.869812
-1000.0,1,13.871603
-1000.0,1,13.87334
-1000.0,1,13.875197
-1000.0,1,13.876603
-1000.0,1,13.877829
-1000.0,1,13.87921
-1000.0,1,13.880792
-1000.0,1,13.88235
-1000.0,1,13.883786
-1000.0,1,13.885382
-1000.0,1,13.887176
-1000.0,1,13.888859
-1000.0,1,13.890441
-1000.0,1,13.89201
-1000.0,1,13.893352
-1000.0,1,13.894525
-1000.0,1,13.896125
-1000.0,1,13.89787
-1000.0,1,13.899587
-1000.0,1,13.901444
-1000.0,1,13.90317
-1000.0,1,13.904952
-1000.0,1,13.906838
-1000.0,1,13.908571
-1000.0,1,13.909898
-1000.0,1,13.911161
-1000.0,1,13.912459
-1000.0,1,13.91401
-1000.0,1,13.91538
-1000.0,1,13.916705
-1000.0,1,13.918274
-1000.0,1,13.920313
-1000.0,1,13.922408
-1000.0,1,13.923962
-1000.0,1,13.925634
-1000.0,1,13.927033
-1000.0,1,13.928209
-1000.0,1,13.929537
-1000.0,1,13.931063
-1000.0,1,13.932419
-1000.0,1,13.933761
-1000.0,1,13.935432
-1000.0,1,13.937437
-1000.0,1,13.939001
-1000.0,1,13.940525
-1000.0,1,13.942105
-1000.0,1,13.943559
-1000.0,1,13.944785
-1000.0,1,13.945965
-1000.0,1,13.947425
-1000.0,1,13.948896
-1000.0,1,13.950331
-1000.0,1,13.951955
-1000.0,1,13.953771
-1000.0,1,13.955529
-1000.0,1,13.957084
-1000.0,1,13.958832
-1000.0,1,13.960161
-1000.0,1,13.96156
-1000.0,1,13.963072
-1000.0,1,13.964511
-1000.0,1,13.965931
-1000.0,1,13.967552
-1000.0,1,13.969448
-1000.0,1,13.971163
-1000.0,1,13.972611
-1000.0,1,13.974143
-1000.0,1,13.975775
-1000.0,1,13.977068
-1000.0,1,13.978376
-1000.0,1,13.979842
-1000.0,1,13.981236
-1000.0,1,13.982629
-1000.0,1,13.984155
-1000.0,1,13.985905
-1000.0,1,13.987563
-1000.0,1,13.989085
-1000.0,1,13.990798
-1000.0,1,13.992388
-1000.0,1,13.993667
-1000.0,1,13.994891
-1000.0,1,13.996092
-1000.0,1,13.997475
-1000.0,1,13.998825
-1000.0,1,14.000105
-1000.0,1,14.001846
-1000.0,1,14.003557
-1000.0,1,14.005006
-1000.0,1,14.006462
-1000.0,1,14.008501
-1000.0,1,14.009864
-1000.0,1,14.011534
-1000.0,1,14.013432
-1000.0,1,14.015349
-1000.0,1,14.01708
-1000.0,1,14.018804
-1000.0,1,14.020357
-1000.0,1,14.022068
-1000.0,1,14.024013
-1000.0,1,14.025548
-1000.0,1,14.026997
-1000.0,1,14.028305
-1000.0,1,14.029853
-1000.0,1,14.031229
-1000.0,1,14.032589
-1000.0,1,14.034245
-1000.0,1,14.035923
-1000.0,1,14.037415
-1000.0,1,14.039009
-1000.0,1,14.041015
-1000.0,1,14.042278
-1000.0,1,14.043435
-1000.0,1,14.044536
-1000.0,1,14.045977
-1000.0,1,14.047443
-1000.0,1,14.048859
-1000.0,1,14.05021
-1000.0,1,14.051524
-1000.0,1,14.053204
-1000.0,1,14.055136
-1000.0,1,14.056746
-1000.0,1,14.058053
-1000.0,1,14.059883
-1000.0,1,14.061137
-1000.0,1,14.062678
-1000.0,1,14.064129
-1000.0,1,14.065594
-1000.0,1,14.067185
-1000.0,1,14.068646
-1000.0,1,14.070344
-1000.0,1,14.071887
-1000.0,1,14.073489
-1000.0,1,14.075384
-1000.0,1,14.076635
-1000.0,1,14.077726
-1000.0,1,14.079343
-1000.0,1,14.080956
-1000.0,1,14.082422
-1000.0,1,14.083815
-1000.0,1,14.085329
-1000.0,1,14.087007
-1000.0,1,14.088574
-1000.0,1,14.090247
-1000.0,1,14.092137
-1000.0,1,14.093511
-1000.0,1,14.094729
-1000.0,1,14.096361
-1000.0,1,14.098081
-1000.0,1,14.099634
-1000.0,1,14.101164
-1000.0,1,14.102669
-1000.0,1,14.104684
-1000.0,1,14.10642
-1000.0,1,14.107815
-1000.0,1,14.109991
-1000.0,1,14.11143
-1000.0,1,14.113199
-1000.0,1,14.114762
-1000.0,1,14.116156
-1000.0,1,14.117827
-1000.0,1,14.119573
-1000.0,1,14.121475
-1000.0,1,14.122995
-1000.0,1,14.124357
-1000.0,1,14.126067
-1000.0,1,14.127468
-1000.0,1,14.128699
-1000.0,1,14.13045
-1000.0,1,14.132182
-1000.0,1,14.133999
-1000.0,1,14.135866
-1000.0,1,14.137472
-1000.0,1,14.139289
-1000.0,1,14.141315
-1000.0,1,14.142844
-1000.0,1,14.144149
-1000.0,1,14.145607
-1000.0,1,14.147462
-1000.0,1,14.149228
-1000.0,1,14.150962
-1000.0,1,14.152817
-1000.0,1,14.154428
-1000.0,1,14.156233
-1000.0,1,14.158111
-1000.0,1,14.159544
-1000.0,1,14.160895
-1000.0,1,14.162391
-1000.0,1,14.16395
-1000.0,1,14.165477
-1000.0,1,14.166833
-1000.0,1,14.168499
-1000.0,1,14.170556
-1000.0,1,14.172225
-1000.0,1,14.173751
-1000.0,1,14.17546
-1000.0,1,14.177191
-1000.0,1,14.178974
-1000.0,1,14.180403
-1000.0,1,14.181956
-1000.0,1,14.183316
-1000.0,1,14.184795
-1000.0,1,14.18646
-1000.0,1,14.188454
-1000.0,1,14.190322
-1000.0,1,14.191658
-1000.0,1,14.193547
-1000.0,1,14.194923
-1000.0,1,14.196174
-1000.0,1,14.197571
-1000.0,1,14.198933
-1000.0,1,14.20031
-1000.0,1,14.201802
-1000.0,1,14.203379
-1000.0,1,14.205403
-1000.0,1,14.207227
-1000.0,1,14.208642
-1000.0,1,14.210249
-1000.0,1,14.211732
-1000.0,1,14.213164
-1000.0,1,14.214513
-1000.0,1,14.215893
-1000.0,1,14.217455
-1000.0,1,14.218885
-1000.0,1,14.220555
-1000.0,1,14.222849
-1000.0,1,14.224889
-1000.0,1,14.226452
-1000.0,1,14.228936
-1000.0,1,14.230817
-1000.0,1,14.232991
-1000.0,1,14.235222
-1000.0,1,14.237397
-1000.0,1,14.239367
-1000.0,1,14.241945
-1000.0,1,14.243849
-1000.0,1,14.245238
-1000.0,1,14.247213
-1000.0,1,14.249098
-1000.0,1,14.25074
-1000.0,1,14.252002
-1000.0,1,14.253221
-1000.0,1,14.254491
-1000.0,1,14.255876
-1000.0,1,14.257451
-1000.0,1,14.25887
-1000.0,1,14.260419
-1000.0,1,14.261759
-1000.0,1,14.263699
-1000.0,1,14.265361
-1000.0,1,14.266802
-1000.0,1,14.268086
-1000.0,1,14.269422
-1000.0,1,14.270805
-1000.0,1,14.272038
-1000.0,1,14.273933
-1000.0,1,14.276083
-1000.0,1,14.277622
-1000.0,1,14.27915
-1000.0,1,14.280936
-1000.0,1,14.282817
-1000.0,1,14.285311
-1000.0,1,14.286945
-1000.0,1,14.288424
-1000.0,1,14.290335
-1000.0,1,14.291857
-1000.0,1,14.293618
-1000.0,1,14.296153
-1000.0,1,14.298283
-1000.0,1,14.299811
-1000.0,1,14.301167
-1000.0,1,14.302708
-1000.0,1,14.304154
-1000.0,1,14.305681
-1000.0,1,14.307203
-1000.0,1,14.309268
-1000.0,1,14.310899
-1000.0,1,14.312659
-1000.0,1,14.314845
-1000.0,1,14.316658
-1000.0,1,14.318792
-1000.0,1,14.320764
-1000.0,1,14.322612
-1000.0,1,14.324328
-1000.0,1,14.326028
-1000.0,1,14.328553
-1000.0,1,14.330775
-1000.0,1,14.332321
-1000.0,1,14.333697
-1000.0,1,14.335226
-1000.0,1,14.33681
-1000.0,1,14.338365
-1000.0,1,14.340079
-1000.0,1,14.34188
-1000.0,1,14.344102
-1000.0,1,14.346213
-1000.0,1,14.348029
-1000.0,1,14.349606
-1000.0,1,14.351082
-1000.0,1,14.352556
-1000.0,1,14.354301
-1000.0,1,14.355905
-1000.0,1,14.357415
-1000.0,1,14.358924
-1000.0,1,14.361853
-1000.0,1,14.364105
-1000.0,1,14.365914
-1000.0,1,14.367428
-1000.0,1,14.369122
-1000.0,1,14.370518
-1000.0,1,14.371785
-1000.0,1,14.373528
-1000.0,1,14.375353
-1000.0,1,14.377059
-1000.0,1,14.379217
-1000.0,1,14.381469
-1000.0,1,14.383141
-1000.0,1,14.385033
-1000.0,1,14.386625
-1000.0,1,14.387874
-1000.0,1,14.389072
-1000.0,1,14.390512
-1000.0,1,14.392612
-1000.0,1,14.394849
-1000.0,1,14.397578
-1000.0,1,14.39977
-1000.0,1,14.401847
-1000.0,1,14.403921
-1000.0,1,14.405754
-1000.0,1,14.407734
-1000.0,1,14.409504
-1000.0,1,14.411235
-1000.0,1,14.4129
-1000.0,1,14.415021
-1000.0,1,14.41717
-1000.0,1,14.419451
-1000.0,1,14.420908
-1000.0,1,14.422407
-1000.0,1,14.424216
-1000.0,1,14.425802
-1000.0,1,14.427668
-1000.0,1,14.430046
-1000.0,1,14.432237
-1000.0,1,14.434348
-1000.0,1,14.436402
-1000.0,1,14.438234
-1000.0,1,14.440253
-1000.0,1,14.442244
-1000.0,1,14.443945
-1000.0,1,14.445571
-1000.0,1,14.447587
-1000.0,1,14.449878
-1000.0,1,14.452042
-1000.0,1,14.454068
-1000.0,1,14.456278
-1000.0,1,14.458598
-1000.0,1,14.46071
-1000.0,1,14.462671
-1000.0,1,14.46483
-1000.0,1,14.467118
-1000.0,1,14.469194
-1000.0,1,14.471205
-1000.0,1,14.473342
